,0,1,2
4586,-226.6001,-200.734,-184.3921
4587,-216.3249,-200.5624,-181.6281
4588,-221.8269,-198.7985,-173.2542
4589,-222.7411,-197.5791,-177.6833
4590,-228.7865,-195.9358,-181.742
4591,-230.5295,-189.1011,-180.6478
4592,-212.9253,-190.1589,-185.8774
4593,-223.5768,-200.3364,-177.702
4594,-219.7145,-196.3159,-172.9199
4595,-222.3414,-196.1168,-180.6464
4596,-218.1745,-187.1573,-182.9573
4597,-216.1385,-192.105,-176.7603
4598,-223.3797,-191.1827,-183.0407
4599,-218.6222,-196.8548,-181.4492
4600,-224.3337,-190.1477,-180.7859
4601,-221.2588,-185.9819,-187.7204
4602,-224.4888,-192.7728,-185.6553
4603,-225.7899,-184.8287,-175.4824
4604,-222.857,-183.8106,-169.8552
4605,-222.2631,-184.3853,-183.5752
4606,-233.3663,-189.185,-178.6421
4607,-222.4361,-184.5706,-184.8315
4608,-219.8848,-174.9709,-179.4636
4609,-224.9113,-177.7376,-189.2103
4610,-218.9011,-180.2638,-168.5437
4611,-219.5886,-181.4895,-186.4057
4612,-216.4287,-182.2737,-183.8546
4613,-222.001,-185.4925,-201.197
4614,-227.3888,-185.3639,-187.9189
4615,-217.6302,-189.6095,-184.6058
4616,-230.9488,-184.4155,-189.7596
4617,-231.8019,-176.6765,-194.576
4618,-219.7803,-185.675,-196.2846
4619,-229.7976,-178.6369,-182.3621
4620,-232.8541,-218.8687,-190.0484
4621,-228.6852,-216.2134,-201.3463
4622,-223.2427,-214.7839,-193.6758
4623,-228.561,-213.9697,-192.9671
4624,-230.1154,-225.9498,-189.5545
4625,-221.8452,-214.5331,-190.6907
4626,-228.5938,-226.4709,-193.4719
4627,-228.3763,-211.144,-190.2297
4628,-225.5996,-206.6721,-185.3058
4629,-231.5204,-213.6645,-185.5376
4630,-221.2743,-220.1808,-178.5939
4631,-226.2996,-209.3392,-184.2573
4632,-227.4753,-199.1953,-184.2092
4633,-231.4528,-201.7614,-176.9795
4634,-230.1957,-205.34,-181.4746
4635,-223.2354,-211.1638,-180.7455
4636,-237.8281,-204.4926,-174.1818
4637,-229.2525,-213.1732,-177.8349
4638,-233.4633,-203.2286,-172.9997
4639,-230.2635,-205.3921,-168.5558
4640,-221.1817,-199.549,-176.94
4641,-224.4615,-202.7053,-178.1287
4642,-226.1014,-204.4856,-177.9391
4643,-212.653,-193.4496,-186.0653
4644,-222.4214,-198.4667,-181.498
4645,-214.0229,-199.8538,-171.9156
4646,-226.1253,-204.615,-171.7526
4647,-230.2572,-199.3173,-173.8064
4648,-231.4314,-195.1402,-181.58
4649,-225.5752,-198.4837,-173.8538
4650,-223.2769,-186.8651,-177.4891
4651,-224.6116,-194.4826,-172.0537
4652,-226.395,-194.1219,-174.3195
4653,-224.1019,-192.9377,-174.1211
4654,-223.985,-204.0838,-176.8456
4655,-228.3738,-196.5812,-175.7785
4656,-221.1218,-191.4789,-177.526
4657,-229.8235,-194.2455,-180.6783
4658,-225.239,-192.5251,-182.2934
4659,-220.9463,-186.828,-168.0788
4660,-229.5101,-192.263,-171.0019
4661,-226.5059,-189.8102,-181.4265
4662,-222.1892,-186.7448,-183.5111
4663,-211.8685,-190.5082,-176.6796
4664,-219.8122,-190.4098,-185.5804
4665,-223.7425,-178.4062,-188.1915
4666,-222.5285,-172.1809,-185.0188
4667,-219.6784,-185.1585,-181.9127
4668,-224.5846,-188.9698,-200.6244
4669,-228.4141,-191.1165,-180.6765
4670,-220.1937,-183.3525,-189.8376
4671,-225.0142,-189.6879,-192.0241
4672,-228.359,-188.4291,-186.4321
4673,-225.5871,-182.3094,-193.3005
4674,-217.5013,-185.5542,-186.8699
4675,-224.3976,-175.8409,-197.5419
4676,-226.803,-182.496,-198.8916
4677,-223.1371,-183.2664,-198.3863
4678,-232.0002,-184.3761,-193.707
4679,-225.9532,-190.1545,-204.5407
4680,-228.4413,-219.0492,-189.962
4681,-229.5356,-220.1778,-186.8035
4682,-220.6219,-216.4088,-196.9802
4683,-223.2828,-220.0626,-188.0518
4684,-226.5468,-222.8267,-188.8221
4685,-218.947,-210.6589,-191.418
4686,-225.8876,-209.5032,-174.9509
4687,-228.5132,-213.5105,-184.0313
4688,-225.4827,-214.7504,-187.8518
4689,-221.7375,-213.4057,-187.9667
4690,-236.9203,-208.7223,-186.0165
4691,-229.6695,-208.6927,-182.0121
4692,-228.7774,-207.5775,-184.4826
4693,-225.2168,-213.939,-178.1505
4694,-221.4987,-205.5621,-170.735
4695,-217.0083,-207.3266,-178.3853
4696,-219.7871,-197.8029,-186.3486
4697,-229.1493,-202.4857,-174.0593
4698,-213.167,-203.157,-175.0672
4699,-221.2224,-201.2238,-168.5548
4700,-223.2097,-209.571,-168.7502
4701,-225.7352,-198.0196,-180.3993
4702,-217.509,-201.1139,-173.7358
4703,-218.5244,-198.9933,-175.2678
4704,-225.3645,-202.934,-172.1647
4705,-224.6469,-200.1833,-175.4724
4706,-229.3489,-201.7068,-169.3828
4707,-230.258,-193.8064,-162.2258
4708,-229.0115,-204.0929,-180.9661
4709,-231.9024,-204.3429,-173.348
4710,-222.9396,-206.0361,-175.7403
4711,-222.1881,-199.1446,-183.789
4712,-221.5478,-198.1969,-174.6819
4713,-222.5997,-199.213,-181.2771
4714,-226.2683,-198.7826,-176.1464
4715,-225.5357,-203.9122,-169.2454
4716,-219.2529,-198.9324,-176.4061
4717,-228.3807,-200.9359,-178.8679
4718,-220.2605,-190.8047,-178.8301
4719,-227.8599,-202.1877,-181.9938
4720,-229.4779,-193.4208,-172.2812
4721,-226.7178,-201.0796,-169.9281
4722,-219.7965,-195.4432,-176.0997
4723,-223.8608,-192.0919,-179.0569
4724,-221.0002,-192.1843,-184.1611
4725,-231.8522,-185.2054,-178.1817
4726,-233.7812,-181.0243,-177.139
4727,-234.9151,-169.7698,-180.6965
4728,-229.535,-184.6643,-185.1507
4729,-231.2943,-192.2879,-194.5907
4730,-236.681,-187.9898,-177.6364
4731,-225.159,-194.5518,-174.6608
4732,-226.9699,-188.6379,-187.4172
4733,-226.2826,-192.4798,-180.6489
4734,-228.8393,-187.3678,-188.9717
4735,-212.0716,-174.4495,-191.1446
4736,-224.0555,-190.6636,-194.8656
4737,-221.0101,-186.748,-186.6457
4738,-220.166,-180.5503,-193.6511
4739,-222.1483,-186.0239,-192.7315
4740,-234.1753,-224.4455,-190.7062
4741,-223.8819,-223.8212,-195.2654
4742,-228.306,-216.1011,-197.5378
4743,-237.008,-218.5557,-188.9665
4744,-226.6773,-216.7837,-194.6451
4745,-225.345,-226.6877,-195.4908
4746,-226.28,-218.3396,-193.0799
4747,-228.5389,-198.2759,-185.8733
4748,-220.5689,-209.0249,-184.0089
4749,-225.3273,-220.4585,-178.1385
4750,-225.5408,-210.498,-182.9905
4751,-234.7401,-208.3149,-185.6072
4752,-234.6251,-204.041,-174.7078
4753,-222.811,-213.4061,-183.791
4754,-226.1699,-212.0111,-174.7868
4755,-234.092,-208.6798,-172.2494
4756,-226.6981,-207.3388,-181.7135
4757,-236.2681,-202.0427,-168.6007
4758,-232.7976,-211.9961,-171.8609
4759,-228.7069,-207.448,-178.2988
4760,-220.571,-207.6851,-174.1917
4761,-222.8231,-198.607,-181.2074
4762,-225.589,-207.6181,-173.8973
4763,-228.3117,-199.8386,-176.528
4764,-225.694,-198.6717,-171.6047
4765,-230.996,-204.6585,-167.5658
4766,-227.387,-202.6572,-170.6615
4767,-226.855,-204.5629,-168.4771
4768,-216.3632,-194.4523,-170.8396
4769,-223.1673,-199.9762,-170.3605
4770,-235.8166,-201.0115,-169.3195
4771,-220.4663,-198.4239,-171.2801
4772,-226.851,-202.7746,-170.9254
4773,-225.0289,-202.2959,-170.2223
4774,-233.328,-197.5075,-170.3236
4775,-232.8674,-196.6653,-172.2071
4776,-225.5693,-201.6756,-169.9851
4777,-226.0193,-192.7044,-167.6179
4778,-225.6283,-189.4116,-170.0734
4779,-229.5512,-191.8455,-170.8093
4780,-226.9347,-187.7299,-181.193
4781,-221.6239,-186.9016,-184.7434
4782,-221.1846,-192.8035,-175.5174
4783,-231.3591,-188.967,-177.4957
4784,-227.1306,-190.0229,-180.9802
4785,-227.2503,-201.3306,-184.2907
4786,-224.9511,-192.2349,-186.0878
4787,-226.2967,-190.4455,-184.094
4788,-222.4242,-187.8058,-182.9875
4789,-234.0622,-193.2965,-180.4169
4790,-230.4196,-190.6758,-178.0869
4791,-219.7966,-182.8605,-181.0392
4792,-223.3455,-181.4126,-188.3784
4793,-216.703,-187.5936,-184.6575
4794,-234.4224,-193.685,-188.2361
4795,-227.0518,-188.9484,-192.3711
4796,-229.7574,-190.3653,-182.5762
4797,-230.5645,-184.3981,-192.645
4798,-233.1149,-179.7534,-197.4279
4799,-229.4216,-191.0044,-180.3814
4800,-225.1443,-223.0216,-202.0316
4801,-239.5393,-219.9258,-188.0196
4802,-226.2215,-216.1947,-183.7527
4803,-234.3278,-201.0823,-189.1665
4804,-222.8764,-215.6954,-192.0947
4805,-226.8304,-203.843,-185.348
4806,-227.196,-216.3391,-183.734
4807,-232.7768,-212.5275,-182.8736
4808,-223.2566,-215.0777,-194.8833
4809,-233.7714,-217.79,-181.9463
4810,-226.3376,-213.0039,-189.5816
4811,-226.7655,-214.4623,-189.7783
4812,-236.4749,-213.9792,-180.8175
4813,-220.3516,-208.5735,-182.3806
4814,-232.5147,-214.524,-186.6327
4815,-229.7413,-210.9985,-185.256
4816,-229.1933,-207.1738,-177.1587
4817,-223.4847,-205.1,-175.4314
4818,-217.9595,-204.6441,-177.6963
4819,-228.978,-209.9638,-176.9237
4820,-218.3734,-213.884,-184.6639
4821,-215.9037,-212.3694,-166.8626
4822,-230.9567,-203.6438,-174.4072
4823,-231.6996,-205.27,-164.5483
4824,-232.1731,-215.7789,-173.6549
4825,-229.4552,-192.475,-168.5011
4826,-227.7256,-202.3138,-165.5634
4827,-220.3444,-202.6303,-171.3704
4828,-230.2039,-205.5512,-175.0226
4829,-237.7144,-199.6695,-164.0782
4830,-228.7683,-195.8377,-165.5696
4831,-232.3731,-201.0705,-167.3173
4832,-222.098,-201.0096,-161.7618
4833,-215.6443,-203.6529,-169.2942
4834,-219.9715,-204.9751,-176.3064
4835,-220.0129,-197.4829,-164.4505
4836,-232.4019,-198.4179,-159.026
4837,-216.6087,-193.7279,-176.2564
4838,-232.5085,-198.0751,-180.7273
4839,-227.3501,-190.531,-178.9987
4840,-237.9515,-178.7587,-181.5218
4841,-220.866,-192.4533,-171.2583
4842,-228.6697,-189.2045,-181.5523
4843,-228.9577,-190.4723,-182.9338
4844,-223.9232,-189.6394,-180.1081
4845,-224.7347,-181.9499,-179.663
4846,-233.1656,-194.0334,-184.1734
4847,-234.095,-178.5192,-184.6585
4848,-220.4361,-195.8476,-184.5096
4849,-223.8912,-195.327,-185.1536
4850,-226.3451,-190.4973,-171.9976
4851,-219.9657,-182.1017,-178.395
4852,-222.742,-183.1215,-179.1036
4853,-230.7737,-188.09,-184.0256
4854,-233.2618,-183.4608,-181.3918
4855,-221.3788,-186.4047,-188.5944
4856,-233.5589,-180.6984,-183.1101
4857,-228.8375,-181.1669,-197.6423
4858,-226.0219,-185.1667,-190.4227
4859,-231.1153,-192.9885,-193.9293
4860,-233.6608,-217.664,-197.299
4861,-224.787,-217.9916,-187.8537
4862,-232.1773,-221.2231,-189.9582
4863,-230.8815,-209.613,-179.2747
4864,-233.6197,-224.7405,-184.6324
4865,-220.5183,-213.0343,-184.3166
4866,-227.2152,-213.6698,-189.239
4867,-228.8188,-219.5535,-186.0811
4868,-225.9645,-210.5178,-180.8515
4869,-228.4398,-220.8252,-179.268
4870,-218.0061,-210.3714,-177.6428
4871,-223.3522,-212.4134,-174.9156
4872,-236.7376,-216.242,-186.3591
4873,-229.0867,-219.3794,-184.6765
4874,-236.3116,-203.0935,-174.8733
4875,-222.032,-217.2811,-173.8286
4876,-221.5017,-213.5407,-181.8093
4877,-223.1173,-210.7058,-170.6636
4878,-226.2446,-213.4675,-168.3267
4879,-228.5186,-209.4954,-171.4482
4880,-223.9337,-212.3967,-167.2685
4881,-233.5823,-198.8022,-178.8
4882,-224.9444,-206.9387,-169.2273
4883,-226.0678,-203.6136,-173.4309
4884,-227.6606,-202.4545,-169.0489
4885,-221.0207,-208.9124,-169.7245
4886,-227.9719,-208.2383,-167.4606
4887,-230.2012,-210.6448,-166.1033
4888,-226.6817,-206.555,-173.7923
4889,-228.3948,-194.6506,-161.207
4890,-235.911,-203.4318,-165.0624
4891,-226.0782,-199.8682,-163.087
4892,-225.0016,-203.7362,-159.7475
4893,-232.2437,-196.9177,-166.6237
4894,-224.4562,-198.866,-161.3094
4895,-229.037,-203.9222,-175.114
4896,-230.3413,-203.8432,-162.8107
4897,-234.7848,-195.755,-163.2953
4898,-225.5875,-204.0099,-182.6368
4899,-220.6839,-194.4534,-166.583
4900,-231.6571,-193.2921,-171.2422
4901,-221.0129,-198.4617,-166.0383
4902,-231.1152,-187.5243,-178.0934
4903,-221.5078,-194.102,-171.6486
4904,-227.2617,-197.2055,-171.7687
4905,-226.6897,-190.2337,-175.7185
4906,-229.052,-192.5451,-175.45
4907,-227.4401,-186.8185,-181.2248
4908,-223.292,-201.3445,-183.5823
4909,-230.5115,-190.9752,-181.6121
4910,-233.1741,-185.0256,-184.0679
4911,-229.6307,-186.1122,-181.9177
4912,-225.95,-187.4979,-186.3145
4913,-229.6711,-186.6347,-185.1605
4914,-223.1556,-186.2567,-187.165
4915,-235.1675,-192.7797,-194.3224
4916,-227.3902,-185.9202,-195.4137
4917,-230.2796,-190.5634,-185.488
4918,-221.0687,-188.9644,-197.7446
4919,-224.4412,-191.7231,-196.4758
4920,-241.6756,-217.1284,-197.4512
4921,-225.4759,-221.1357,-196.4579
4922,-228.6582,-218.4718,-189.8073
4923,-226.466,-223.7644,-195.343
4924,-233.675,-221.6669,-182.7217
4925,-227.3835,-210.9521,-191.3121
4926,-218.9847,-227.8778,-181.1432
4927,-227.8521,-218.8281,-184.6688
4928,-239.5443,-224.2026,-182.9279
4929,-223.2662,-214.2738,-179.7623
4930,-234.1032,-210.7541,-178.5166
4931,-228.2804,-210.012,-183.7474
4932,-227.2169,-209.042,-183.7111
4933,-222.3672,-208.3441,-175.3397
4934,-233.1426,-208.5468,-188.0599
4935,-236.4306,-200.4388,-169.1188
4936,-224.569,-213.0914,-181.7098
4937,-233.9896,-206.7955,-171.9305
4938,-230.6946,-208.1305,-173.2522
4939,-225.1328,-206.2986,-167.1586
4940,-228.4084,-202.8059,-171.4404
4941,-232.5635,-215.1959,-164.6141
4942,-225.581,-206.5721,-166.6876
4943,-230.6598,-205.8314,-166.2611
4944,-237.5594,-201.3728,-163.0739
4945,-223.7033,-212.7999,-163.8218
4946,-224.3675,-207.8101,-160.3694
4947,-224.8594,-200.2557,-163.7464
4948,-234.8628,-199.194,-167.1099
4949,-227.3105,-196.0235,-171.584
4950,-225.6912,-205.191,-163.0973
4951,-232.7287,-204.8786,-168.8406
4952,-223.6532,-203.3964,-160.5161
4953,-230.9621,-202.7854,-172.6778
4954,-221.2055,-199.5452,-173.6441
4955,-224.7415,-200.1485,-161.4863
4956,-221.7622,-191.8983,-155.5498
4957,-222.384,-195.3039,-175.0776
4958,-230.8707,-196.6809,-170.4219
4959,-235.0576,-199.2101,-170.9687
4960,-230.0254,-192.8281,-173.7636
4961,-231.4679,-193.1881,-167.8589
4962,-225.7977,-196.8697,-181.4837
4963,-224.2119,-198.892,-176.0681
4964,-225.2355,-188.025,-178.1141
4965,-227.513,-194.2947,-173.9559
4966,-223.7008,-196.7457,-180.2166
4967,-231.9411,-193.7971,-170.7723
4968,-225.3396,-187.7199,-187.6461
4969,-234.5105,-185.2469,-182.7566
4970,-229.0866,-192.0199,-178.6763
4971,-237.3054,-189.1484,-188.4356
4972,-225.5978,-185.7796,-182.3442
4973,-226.5496,-187.7269,-186.7678
4974,-227.6031,-185.3564,-190.4623
4975,-227.9979,-188.3774,-183.5401
4976,-229.1991,-189.5258,-191.941
4977,-225.5447,-182.8871,-191.4457
4978,-224.9412,-187.44,-188.62
4979,-220.8744,-198.9924,-186.085
4980,-227.5035,-222.9974,-191.856
4981,-231.4557,-219.8916,-194.7258
4982,-233.3607,-217.5594,-193.2626
4983,-237.9444,-225.9626,-178.8096
4984,-224.2301,-223.0035,-191.1293
4985,-229.5152,-223.8069,-190.6364
4986,-227.2668,-217.4679,-180.3576
4987,-222.8987,-215.6001,-178.9712
4988,-232.9614,-211.3757,-183.6493
4989,-228.9872,-214.6128,-182.1834
4990,-229.8688,-216.8737,-174.0863
4991,-224.7006,-211.2031,-176.6773
4992,-219.2211,-207.2297,-178.1219
4993,-224.0493,-215.6775,-181.7097
4994,-229.3256,-206.8546,-168.9253
4995,-227.5811,-212.2812,-175.2429
4996,-228.2618,-208.1108,-170.1176
4997,-230.514,-200.3448,-174.9666
4998,-225.4049,-209.5919,-170.9689
4999,-225.4129,-210.8314,-168.1407
5000,-220.99,-200.9428,-166.0407
5001,-232.404,-209.1797,-174.2184
5002,-234.9192,-206.5476,-167.1855
5003,-216.2229,-201.6975,-167.2328
5004,-234.6176,-204.111,-162.1948
5005,-229.0829,-201.7312,-159.5106
5006,-227.6935,-205.3856,-169.0517
5007,-236.2677,-194.8049,-161.1492
5008,-229.0308,-196.9545,-164.109
5009,-236.6414,-206.0477,-164.4226
5010,-226.4791,-202.8343,-157.4683
5011,-224.3319,-198.1632,-169.2611
5012,-233.2345,-207.3196,-165.8208
5013,-225.5679,-193.6652,-155.2186
5014,-224.1524,-202.9479,-170.4946
5015,-231.2469,-201.5322,-164.7967
5016,-216.9145,-197.0515,-168.8982
5017,-227.1592,-196.2857,-163.4692
5018,-223.4386,-200.9329,-169.01
5019,-225.1406,-199.0656,-171.0691
5020,-230.8259,-198.2902,-167.9445
5021,-229.9771,-189.878,-181.4416
5022,-225.1418,-198.2992,-175.2337
5023,-230.076,-198.3451,-171.0666
5024,-230.9062,-190.7209,-184.6491
5025,-224.6863,-200.9469,-168.1276
5026,-231.2133,-194.8002,-169.3379
5027,-232.92,-197.0038,-172.953
5028,-237.5603,-192.5866,-178.2083
5029,-218.1769,-188.5302,-180.2591
5030,-231.7202,-192.3676,-183.1947
5031,-225.9368,-196.4449,-185.7338
5032,-230.937,-188.0998,-188.7773
5033,-223.9342,-190.3383,-179.7082
5034,-231.0699,-194.8081,-194.4765
5035,-218.0656,-204.7008,-188.6098
5036,-223.5803,-191.1835,-188.6702
5037,-224.5231,-191.7107,-193.749
5038,-233.6976,-185.4873,-188.5161
5039,-225.7788,-192.5532,-195.9877
5040,-227.0714,-219.1736,-196.0347
5041,-223.0235,-214.2528,-198.2823
5042,-234.328,-217.3592,-187.7798
5043,-234.0504,-209.8282,-194.0856
5044,-226.627,-222.8357,-183.6554
5045,-232.7431,-224.7839,-186.5017
5046,-228.0306,-216.2614,-193.9604
5047,-230.5763,-219.6997,-176.0702
5048,-235.1034,-210.1548,-189.4004
5049,-224.1142,-213.7907,-179.5823
5050,-221.1137,-206.461,-181.4763
5051,-233.3631,-210.0392,-177.6989
5052,-221.0905,-215.6556,-176.4072
5053,-225.1873,-210.3533,-174.1744
5054,-226.6834,-216.5398,-178.0924
5055,-228.5264,-212.6736,-175.7406
5056,-221.3555,-213.7792,-166.9909
5057,-223.4444,-213.8862,-162.8168
5058,-220.0751,-213.7633,-158.6114
5059,-226.7772,-205.4167,-160.0169
5060,-228.5684,-200.5475,-166.503
5061,-228.9416,-210.951,-156.2621
5062,-226.0646,-206.6421,-160.1616
5063,-226.7916,-213.6832,-166.7743
5064,-221.2096,-206.9002,-161.2161
5065,-227.4474,-198.1792,-158.3703
5066,-227.6953,-217.0641,-166.3299
5067,-226.528,-206.386,-157.5074
5068,-222.0002,-209.9459,-157.5392
5069,-236.1123,-212.1802,-166.1498
5070,-226.3064,-200.2018,-165.4501
5071,-227.4594,-202.7953,-158.4478
5072,-225.5289,-198.51,-163.0143
5073,-222.497,-197.9656,-151.9576
5074,-215.9351,-189.9795,-155.6565
5075,-217.2567,-203.4092,-157.3388
5076,-225.9637,-206.5965,-159.828
5077,-235.8455,-197.2688,-165.7944
5078,-226.7718,-194.8771,-171.7238
5079,-232.2065,-194.5781,-155.2444
5080,-226.6356,-191.969,-171.9182
5081,-217.6379,-200.1213,-167.7424
5082,-227.7882,-194.2507,-177.669
5083,-223.5199,-194.0558,-162.189
5084,-230.6735,-199.2205,-171.3633
5085,-228.8388,-193.1697,-174.206
5086,-226.6893,-196.0483,-174.5953
5087,-224.3201,-178.7022,-175.3119
5088,-231.5922,-191.8469,-176.5008
5089,-229.5912,-198.2798,-178.7913
5090,-231.5786,-193.2563,-172.8769
5091,-228.8068,-191.7447,-185.1778
5092,-228.7049,-189.6642,-184.3186
5093,-233.5762,-195.7932,-187.183
5094,-226.4782,-204.9688,-187.4849
5095,-229.4253,-194.5914,-184.4845
5096,-239.3525,-198.1153,-186.3163
5097,-231.5502,-188.302,-186.1651
5098,-229.8271,-187.7614,-183.2432
5099,-229.6105,-194.815,-182.6286
5100,-233.9177,-226.9337,-188.9992
5101,-225.9894,-218.8889,-183.8763
5102,-231.3463,-221.3743,-184.1561
5103,-222.9983,-214.8181,-187.6122
5104,-226.8993,-216.2446,-173.0293
5105,-233.2102,-216.1537,-177.5586
5106,-227.253,-222.5829,-181.1388
5107,-231.0199,-218.0679,-181.2243
5108,-223.2259,-215.4173,-178.1394
5109,-229.6585,-212.7483,-179.5556
5110,-218.8364,-213.535,-175.9879
5111,-227.4789,-217.6416,-162.1374
5112,-225.1941,-220.1569,-174.9414
5113,-237.8836,-213.0407,-180.5984
5114,-229.4758,-217.1097,-167.9617
5115,-221.4061,-215.3715,-175.5033
5116,-228.1419,-215.6971,-165.2768
5117,-225.2166,-214.4766,-163.4007
5118,-227.4059,-218.157,-163.2759
5119,-227.8083,-213.5129,-158.9548
5120,-239.2645,-211.7632,-161.4923
5121,-234.5013,-207.5508,-167.5081
5122,-224.7808,-208.2595,-162.3984
5123,-228.9032,-197.8842,-157.8582
5124,-228.7544,-208.4182,-170.0475
5125,-231.9968,-201.1496,-161.3356
5126,-223.8358,-207.3443,-158.3634
5127,-234.632,-205.2249,-166.7258
5128,-224.7898,-207.4235,-163.8855
5129,-225.7941,-211.1367,-155.848
5130,-234.3589,-206.1605,-158.7984
5131,-230.6747,-210.8454,-156.1409
5132,-233.0131,-206.3812,-153.0475
5133,-233.36,-203.2356,-166.5473
5134,-219.2438,-194.9281,-162.4702
5135,-226.4558,-195.7889,-157.281
5136,-227.3492,-200.2046,-163.4978
5137,-230.6657,-199.4618,-156.9894
5138,-234.8453,-204.139,-160.3174
5139,-228.6785,-186.8176,-166.0761
5140,-237.7774,-203.297,-169.3485
5141,-232.0474,-199.8309,-167.5708
5142,-231.8655,-209.7506,-174.4726
5143,-240.501,-199.6542,-175.716
5144,-231.5015,-195.3618,-166.866
5145,-230.2822,-194.7597,-170.3963
5146,-223.4352,-194.7138,-164.0402
5147,-236.1583,-191.2913,-175.6782
5148,-224.3409,-193.8244,-174.5667
5149,-234.8307,-197.7428,-184.3852
5150,-226.6744,-192.4348,-176.9568
5151,-220.3132,-198.7472,-185.0815
5152,-224.2836,-192.3297,-176.8262
5153,-227.2109,-199.9008,-178.7085
5154,-232.6731,-197.1357,-188.4193
5155,-231.3764,-189.6573,-177.3614
5156,-231.4041,-199.372,-180.2347
5157,-225.2607,-193.0409,-193.6863
5158,-226.5315,-193.7,-182.3627
5159,-225.9541,-191.1142,-193.515
5160,-235.4215,-216.8268,-192.7365
5161,-219.0572,-213.7766,-185.7371
5162,-237.9626,-207.9215,-188.049
5163,-227.4041,-222.9835,-189.4174
5164,-229.1483,-218.7599,-189.8348
5165,-226.5564,-215.3624,-184.5325
5166,-237.1198,-207.4693,-179.3577
5167,-227.6871,-218.8706,-186.5716
5168,-226.6458,-218.3787,-183.8381
5169,-233.7873,-220.4207,-171.8864
5170,-226.0047,-205.4879,-188.3619
5171,-231.6868,-206.6722,-171.7317
5172,-232.7712,-210.467,-173.5425
5173,-241.2623,-216.3939,-162.5048
5174,-232.627,-210.0961,-170.3484
5175,-225.3441,-206.1497,-177.958
5176,-234.1478,-205.3752,-174.9596
5177,-227.19,-210.4004,-166.6956
5178,-229.1697,-200.8218,-163.7213
5179,-216.6896,-215.2655,-157.3122
5180,-227.519,-208.3535,-160.1602
5181,-225.5526,-208.4727,-160.4847
5182,-233.3383,-203.8476,-156.7112
5183,-234.9746,-206.0376,-151.6421
5184,-222.3336,-207.5383,-158.072
5185,-228.1904,-201.4214,-158.6513
5186,-233.1885,-206.4559,-165.6766
5187,-240.8634,-202.9287,-153.462
5188,-233.9613,-199.4552,-159.1329
5189,-226.3264,-203.0059,-148.7367
5190,-228.2746,-203.6235,-151.5855
5191,-217.4508,-208.494,-159.2213
5192,-230.5899,-209.2003,-145.1444
5193,-228.1452,-203.3008,-161.2304
5194,-223.242,-200.3847,-160.1341
5195,-218.9356,-202.1808,-148.7152
5196,-219.1961,-196.912,-165.1941
5197,-236.7806,-196.5143,-156.9609
5198,-227.1343,-194.0822,-157.4621
5199,-226.6457,-197.6354,-157.9072
5200,-236.3323,-188.7591,-162.1269
5201,-226.275,-208.2692,-170.9397
5202,-231.9125,-200.4954,-166.2976
5203,-228.8864,-204.5307,-170.2279
5204,-234.2989,-207.9221,-162.9127
5205,-227.8274,-197.0071,-173.218
5206,-227.4027,-189.904,-169.9692
5207,-226.491,-196.2895,-171.8541
5208,-227.7409,-203.5211,-168.2532
5209,-226.9255,-203.0655,-170.281
5210,-228.9307,-189.4456,-187.5319
5211,-238.5356,-185.7543,-183.2723
5212,-232.1986,-194.2374,-175.5621
5213,-225.8825,-189.2571,-178.471
5214,-234.5459,-187.3184,-189.0901
5215,-231.5552,-192.7862,-181.7764
5216,-226.7838,-193.1991,-174.017
5217,-218.3363,-186.6792,-184.0925
5218,-235.7204,-193.7976,-193.551
5219,-234.4926,-194.2556,-187.891
5220,-231.7088,-221.7307,-189.111
5221,-230.6099,-208.3418,-191.6836
5222,-231.6552,-220.8794,-180.1327
5223,-226.3419,-212.6136,-182.1123
5224,-228.0897,-218.4639,-190.259
5225,-226.1521,-214.291,-189.1335
5226,-223.154,-218.1433,-183.0051
5227,-246.5989,-209.8778,-172.0508
5228,-235.2051,-226.6845,-192.0244
5229,-234.06,-214.0046,-184.9938
5230,-240.2667,-211.225,-185.1988
5231,-232.2883,-210.3163,-179.2763
5232,-236.1467,-211.1502,-169.905
5233,-229.4643,-214.9311,-171.2199
5234,-233.0563,-211.8956,-172.9667
5235,-234.2348,-212.7404,-171.4466
5236,-228.1924,-210.9197,-159.9184
5237,-231.1166,-214.9899,-162.8324
5238,-222.8947,-221.4633,-155.5074
5239,-220.7784,-205.6979,-159.1786
5240,-227.2342,-207.6957,-157.0646
5241,-241.1526,-205.4822,-158.4256
5242,-226.6597,-210.2559,-158.4933
5243,-228.7767,-207.7914,-153.7887
5244,-238.4577,-205.8809,-151.6004
5245,-225.2787,-206.3417,-154.2871
5246,-230.3383,-204.0628,-147.0343
5247,-223.8871,-209.761,-156.2144
5248,-232.976,-211.3448,-146.4497
5249,-228.9645,-206.0048,-149.4768
5250,-229.6043,-203.3043,-151.9398
5251,-236.3199,-204.9489,-151.732
5252,-228.269,-206.3445,-152.7701
5253,-221.5183,-197.1978,-150.8617
5254,-227.3388,-201.8662,-151.4485
5255,-227.5569,-201.833,-160.3977
5256,-225.6172,-193.9044,-153.8748
5257,-224.014,-197.308,-153.6851
5258,-234.7606,-196.1521,-152.3812
5259,-232.2853,-198.8768,-152.3808
5260,-228.7027,-194.213,-164.1301
5261,-226.3825,-192.8303,-165.5654
